parent;pagetitle;content1;content2;price;picture;picture-big;brand
29;Кофеварка PHILIPS HD 7546;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1652">PHILIPS</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Есть </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Автоотключение:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 1000 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1.2 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> капельная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Подача горячей воды:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><td class="tthlbl">Фильтр:</td><td>постоянный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Автоотключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1000Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>капельная</td></tr>					</table>;2830;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-PHILIPS-HD-7546_STI0NzE5NFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-PHILIPS-HD-7546_STI0NzE5NFRp.jpg;PHILIPS;
29;Кофеварка BOSCH TKA 8633;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=343">BOSCH</a> </li>                        <li class="tec-char"><span>Высота:</span> 36 см</li>                        <li class="tec-char"><span>Глубина:</span> 30 см</li>                        <li class="tec-char"><span>Ширина:</span> 31 см</li>                        <li class="tec-char"><span>Контроль крепости кофе:</span> Есть </li>                        <li class="tec-char"><span>Противокапельная система:</span> Есть </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Автоотключение:</span> Есть </li>                        <li class="tec-char"><span>Мощность:</span> 1160 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1.25 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> капельная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>36см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>30см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>31см</td></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Контроль крепости кофе:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Плита автоподогрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Подача горячей воды:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Регулировка порции горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>2.91кг</td></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><td class="tthlbl">Отсек для шнура:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Автоотключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1160Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1.25л</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>капельная</td></tr>					</table>;2849;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BOSCH-TKA-8633_STIzNzcwNVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BOSCH-TKA-8633_STIzNzcwNVRp.jpg;BOSCH;
29;Кофеварка KENWOOD CM024;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1161">KENWOOD</a> </li>                        <li class="tec-char"><span>Высота:</span> 38.8 см</li>                        <li class="tec-char"><span>Глубина:</span> 29.5 см</li>                        <li class="tec-char"><span>Ширина:</span> 26 см</li>                        <li class="tec-char"><span>Противокапельная система:</span> Есть </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1200 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 0.75 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> капельная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>38.8см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>29.5см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>26см</td></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Возможность приготовления капуччино:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1200Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>0.75л</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>капельная</td></tr>					</table>;3059;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM024_STI0ODE1NlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM024_STI0ODE1NlRp.jpg;KENWOOD;
29;Кофеварка BINATONE MRE 8804;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=303">BINATONE</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Нет </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый / чалды </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Автоотключение:</span> Нет </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1250 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1.2 л</li>                        <li class="tec-char"><span>Приготовление эспрессо:</span> полуавтоматическое </li>                        <li class="tec-char"><span>Тип кофеварки:</span> эспрессо </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Подогрев чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приготовление капуччино:</td><td>ручное</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый / чалды</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Автоотключение:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Возможность приготовления капуччино:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Количество групп:</td><td>1</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал рожка:</td><td>металл</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1250Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Приготовление эспрессо:</td><td>полуавтоматическое</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>эспрессо</td></tr>						<tr><td class="tthlbl">Тип нагревателя:</td><td>бойлер</td></tr>					</table>;3499;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BINATONE-MRE-8804_STI0MTM5NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BINATONE-MRE-8804_STI0MTM5NVRp.jpg;BINATONE;
29;Кофеварка KENWOOD CM021;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1161">KENWOOD</a> </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1200 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 0.75 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> капельная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Подогрев чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>2.9кг</td></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Возможность приготовления капуччино:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1200Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>0.75л</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>капельная</td></tr>					</table>;3633;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM021_STI0ODExNFR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM021_STI0ODExNFRp.jpg;KENWOOD;
29;Кофеварка KENWOOD CM020;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1161">KENWOOD</a> </li>                        <li class="tec-char"><span>Высота:</span> 29 см</li>                        <li class="tec-char"><span>Глубина:</span> 26 см</li>                        <li class="tec-char"><span>Ширина:</span> 24 см</li>                        <li class="tec-char"><span>Противокапельная система:</span> Есть </li>                        <li class="tec-char"><span>Материал корпуса:</span> металл </li>                        <li class="tec-char"><span>Мощность:</span> 1200 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 0.75 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> капельная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Габариты</th></tr>						<tr><td class="tthlbl">Высота:</td><td>29см</td></tr>						<tr><td class="tthlbl">Глубина:</td><td>26см</td></tr>						<tr><td class="tthlbl">Ширина:</td><td>24см</td></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Плита автоподогрева:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Подача горячей воды:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Фильтр:</td><td>постоянный</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Вес:</td><td>2.93кг</td></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>металл</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1200Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>0.75л</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>капельная</td></tr>					</table>;3732;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM020_STI0ODE2MVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-KENWOOD-CM020_STI0ODE2MVRp.jpg;KENWOOD;
29;Кофеварка гейзерная DELONGHI EMK 6;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=554">DELONGHI</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Нет </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Автоотключение:</span> Есть </li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 0.6 л</li>                        <li class="tec-char"><span>Тип кофеварки:</span> гейзерная </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Подача горячей воды:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка порции горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Автоотключение:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>0.6л</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>гейзерная</td></tr>					</table>;3779;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-geyzernaya-DELONGHI-EMK-6_STI0ODEyNlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-geyzernaya-DELONGHI-EMK-6_STI0ODEyNlRp.jpg;DELONGHI;
29;Кофеварка ROWENTA ES 3200;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1863">ROWENTA</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Нет </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый / чалды </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1250 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1 л</li>                        <li class="tec-char"><span>Приготовление эспрессо:</span> полуавтоматическое </li>                        <li class="tec-char"><span>Тип кофеварки:</span> эспрессо </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приготовление капуччино:</td><td>ручное</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка порции горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый / чалды</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Количество групп:</td><td>1</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал рожка:</td><td>металл</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1250Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1л</td></tr>						<tr><td class="tthlbl">Приготовление эспрессо:</td><td>полуавтоматическое</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>эспрессо</td></tr>					</table>;3809;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-ROWENTA-ES-3200_STI0NTU4NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-ROWENTA-ES-3200_STI0NTU4NVRp.jpg;ROWENTA;
29;Кофеварка ROWENTA ES 3200;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=1863">ROWENTA</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Нет </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый / чалды </li>                        <li class="tec-char"><span>Материал корпуса:</span> пластик </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1250 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1 л</li>                        <li class="tec-char"><span>Приготовление эспрессо:</span> полуавтоматическое </li>                        <li class="tec-char"><span>Тип кофеварки:</span> эспрессо </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Приготовление капуччино:</td><td>ручное</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка порции горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый / чалды</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Материал корпуса:</td><td>пластик</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Количество групп:</td><td>1</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Материал рожка:</td><td>металл</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1250Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1л</td></tr>						<tr><td class="tthlbl">Приготовление эспрессо:</td><td>полуавтоматическое</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>эспрессо</td></tr>					</table>;3809;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-ROWENTA-ES-3200_STI0NTU4NVR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-ROWENTA-ES-3200_STI0NTU4NVRp.jpg;ROWENTA;
29;Кофеварка BOSCH TCA 4101;<ul class="tec-char">                        <li class="tec-char"><span>Код марки:</span> <a href="http://www.electrovenik.ru/catalog/small/kofevarki_i_kofemashiny/kofevarki?mfr=343">BOSCH</a> </li>                        <li class="tec-char"><span>Противокапельная система:</span> Нет </li>                        <li class="tec-char"><span>Тип используемого кофе:</span> молотый </li>                        <li class="tec-char"><span>Автоотключение:</span> Нет </li>                        <li class="tec-char"><span>Давление помпы:</span> 15 бар</li>                        <li class="tec-char"><span>Мощность:</span> 1260 Вт</li>                        <li class="tec-char"><span>Объем резервуара для воды:</span> 1.2 л</li>                        <li class="tec-char"><span>Приготовление эспрессо:</span> полуавтоматическое </li>                        <li class="tec-char"><span>Тип кофеварки:</span> эспрессо </li>						</ul>;<table class="item-tec-char" id="tthtable">						<tr><th colspan="2"></th></tr>						<tr><th colspan="2">Конструкция</th></tr>						<tr><td class="tthlbl">Дисплей:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Одновременное приготовление двух чашек:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Подача горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Противокапельная система:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Регулировка порции горячей воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Съемный лоток для сбора капель:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Тип используемого кофе:</td><td>молотый</td></tr>						<tr><th colspan="2">Особенности</th></tr>						<tr><td class="tthlbl">Индикатор уровня воды:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Индикация включения:</td><td>Есть</td></tr>						<tr><th colspan="2">Технические характеристики</th></tr>						<tr><td class="tthlbl">Автоматическая декальцинация:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Автоотключение:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Возможность приготовления капуччино:</td><td>Есть</td></tr>						<tr><td class="tthlbl">Давление помпы:</td><td>15бар</td></tr>						<tr><td class="tthlbl">Количество групп:</td><td>1</td></tr>						<tr><td class="tthlbl">Манометр:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Мощность:</td><td>1260Вт</td></tr>						<tr><td class="tthlbl">Объем резервуара для воды:</td><td>1.2л</td></tr>						<tr><td class="tthlbl">Приготовление эспрессо:</td><td>полуавтоматическое</td></tr>						<tr><td class="tthlbl">Таймер:</td><td>Нет</td></tr>						<tr><td class="tthlbl">Тип кофеварки:</td><td>эспрессо</td></tr>					</table>;3980;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BOSCH-TCA-4101_STIzOTkwMlR0TDE4MA.jpg;assets/images/kuhonnaya-technika/kofevarki/Kofevarka-BOSCH-TCA-4101_STIzOTkwMlRp.jpg;BOSCH;
